22:27:0,42.04,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:27:2,44.04,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:27:4,46.04,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:27:6,48.04,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:27:8,50.04,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:27:10,52.04,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:25,2.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:27,4.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:29,6.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:31,8.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:33,10.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:35,12.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:37,14.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:39,16.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:41,18.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:43,20.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:45,22.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:47,24.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:49,26.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:51,28.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:53,30.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:55,32.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:31:57,34.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:31:59,36.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:1,38.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:32:3,40.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:5,42.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:32:7,44.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:9,46.06,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:32:11,48.06,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:44,2.05,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:32:46,4.05,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:48,6.05,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:32:50,8.05,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:52,10.05,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
22:32:54,12.05,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00,C,1.61,-46.00,O,0.00,0.00,-1.00
22:32:56,14.05,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00,O,1.61,-46.00,O,0.00,0.00,-1.00
