21:55:58,22.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:0,24.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:2,26.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:4,28.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:6,30.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:8,32.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:10,34.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:12,36.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:14,38.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:16,40.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:18,42.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:20,44.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:22,46.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:24,48.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:26,50.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:28,52.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:30,54.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:32,56.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:34,58.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:36,60.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:38,62.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:40,64.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:42,66.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:44,68.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:46,70.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:48,72.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:50,74.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:52,76.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:54,78.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:56,80.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:56:58,82.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:0,84.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:2,86.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:4,88.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:6,90.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:8,92.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:10,94.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:12,96.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:14,98.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:16,100.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:18,102.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:20,104.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:22,106.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:24,108.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:26,110.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:28,112.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:30,114.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:32,116.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:34,118.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:36,120.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:38,122.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:40,124.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:42,126.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:44,128.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:46,130.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:48,132.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:50,134.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:52,136.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:54,138.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:56,140.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:57:58,142.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:0,144.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:2,146.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:4,148.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:6,150.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:8,152.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:10,154.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:12,156.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:14,158.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:16,160.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:18,162.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:20,164.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:22,166.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:24,168.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:26,170.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:28,172.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:30,174.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
21:58:32,176.06,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00,Closed,1.61,-46.00,Off,0.00,0.00,-1.00
